timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
4750201129811,0.053878784,1.7873077,10.576706,0.37635803,0.35736084,-0.28648376,9.736633,-15.124512,-48.728943,
4750206165211,2.79747,2.7867126,9.686264,0.33943176,0.36816406,-0.34718323,9.736633,-15.124512,-48.728943,
4750211200612,1.4178314,1.670639,9.65126,0.2710724,0.34881592,-0.3972473,9.736633,-15.124512,-48.728943,
4750216236012,0.6385498,1.780777,10.1514435,0.17385864,0.27363586,-0.47938538,9.736633,-15.124512,-48.728943,
4750221271413,0.035339355,0.60479736,10.952499,0.049041748,0.13789368,-0.6367035,10.580444,-15.406799,-47.720337,
4750226306813,-1.4486542,-0.027664185,11.890091,-0.051727295,-0.0011138916,-0.7195282,10.580444,-15.406799,-47.720337,
4750231342213,-2.18396,-0.42800903,12.650269,-0.13653564,-0.12860107,-0.74591064,10.580444,-15.406799,-47.720337,
4750236377614,-2.3062286,-0.709671,13.203049,-0.20678711,-0.2080841,-0.694046,10.580444,-15.406799,-47.720337,
4750241413014,-2.2124786,-0.8315582,13.698288,-0.26148987,-0.24157715,-0.58592224,10.9939575,-15.927124,-47.538757,
4750246448415,-1.8398743,-0.70732117,14.16777,-0.30397034,-0.25802612,-0.4519348,10.9939575,-15.927124,-47.538757,
4750251483815,-1.1821442,-0.23069763,14.718063,-0.33033752,-0.261734,-0.2991333,10.9939575,-15.927124,-47.538757,
4750256519215,0.03363037,0.4380188,15.09436,-0.32510376,-0.25732422,-0.17146301,10.9939575,-15.927124,-47.538757,
4750261554616,1.0283203,0.760025,14.899582,-0.27734375,-0.2523651,-0.06796265,10.766602,-16.15448,-48.059082,
4750266590016,1.4519501,0.82514954,14.418259,-0.18629456,-0.24890137,-0.0019226074,10.766602,-16.15448,-48.059082,
4750271625417,1.4150543,0.838974,13.625702,-0.077194214,-0.23982239,0.028259277,10.766602,-16.15448,-48.059082,
4750276660817,1.0835876,0.79029846,12.377838,0.030395508,-0.21324158,0.036483765,10.766602,-16.15448,-48.059082,
4750281696217,0.74568176,0.8301544,11.380508,0.118881226,-0.15779114,0.033706665,11.080933,-14.584351,-47.546387,
4750286731618,0.5997925,0.87802124,10.835129,0.16474915,-0.093933105,0.03302002,11.080933,-14.584351,-47.546387,
4750291767018,0.6803589,0.8957062,10.594925,0.16923523,-0.032608032,0.039016724,11.080933,-14.584351,-47.546387,
4750296802418,0.68029785,0.92108154,10.301147,0.14485168,0.032546997,0.049972534,11.080933,-14.584351,-47.546387,
4750301837819,0.5921631,0.84347534,9.965088,0.1058197,0.10882568,0.058761597,11.174011,-14.538574,-47.325134,
4750306873219,0.5509033,0.8404541,9.711288,0.05871582,0.20217896,0.064193726,11.174011,-14.538574,-47.325134,
4750311908620,0.35003662,1.0216522,9.279617,0.008331299,0.31062317,0.06996155,11.174011,-14.538574,-47.325134,
4750316944020,-0.1098938,1.1344147,8.543945,-0.042556763,0.4255066,0.073898315,11.174011,-14.538574,-47.325134,
4750321979420,-0.6457062,1.0894623,7.8139343,-0.09312439,0.5296936,0.0692749,11.109924,-15.124512,-47.38922,
4750327014821,-0.8504486,0.9170685,7.796112,-0.1396637,0.5890808,0.064071655,11.109924,-15.124512,-47.38922,
4750332050221,-0.3357849,0.82554626,8.412155,-0.18240356,0.58151245,0.07305908,11.109924,-15.124512,-47.38922,
4750337085622,0.10910034,0.9350891,8.617569,-0.23168945,0.53834534,0.10272217,11.109924,-15.124512,-47.38922,
4750342121022,-0.10333252,1.015564,8.194122,-0.28215027,0.5309906,0.1387024,10.762024,-14.5477295,-48.179626,
4750347156422,-0.48468018,1.0062866,8.226547,-0.31948853,0.5640259,0.14840698,10.762024,-14.5477295,-48.179626,
4750352191823,-0.6796875,0.6398773,9.253281,-0.33514404,0.56407166,0.13949585,10.762024,-14.5477295,-48.179626,
4750357227223,-0.42463684,0.65914917,9.971039,-0.33494568,0.4938507,0.14585876,10.762024,-14.5477295,-48.179626,
4750362262624,0.4951477,0.77293396,9.981628,-0.32388306,0.42500305,0.17555237,10.945129,-14.852905,-47.98889,
4750367298024,-0.33087158,0.5664978,9.473892,-0.2969513,0.40538025,0.20207214,10.945129,-14.852905,-47.98889,
4750372333424,-1.3567352,1.1818695,9.412033,-0.24726868,0.40296936,0.18260193,10.945129,-14.852905,-47.98889,
4750377368825,1.0329742,0.07424927,10.207108,-0.1816101,0.34413147,0.15510559,10.945129,-14.852905,-47.98889,
4750382404225,-0.21434021,-0.73365784,10.412704,-0.12265015,0.2328186,0.1782074,11.109924,-15.124512,-47.72339,
4750387439625,-0.3187561,0.90441895,8.98291,-0.087631226,0.16925049,0.18534851,11.109924,-15.124512,-47.72339,
4750392475026,0.49980164,1.3623352,7.50589,-0.065826416,0.20683289,0.18025208,11.109924,-15.124512,-47.72339,
4750397510426,0.060134888,0.5235748,8.205933,-0.07002258,0.26515198,0.1864624,11.109924,-15.124512,-47.72339,
4750402545827,-0.90322876,-1.1824341,9.652069,-0.12145996,0.23265076,0.15769958,11.99646,-14.746094,-47.599792,
4750407581227,-1.8006592,-1.2030792,9.439987,-0.17584229,0.14894104,0.12510681,11.99646,-14.746094,-47.599792,
4750412616627,-0.90678406,0.2818451,7.9177094,-0.17810059,0.107910156,0.12376404,11.99646,-14.746094,-47.599792,
4750417652028,0.4024353,0.9071045,6.7822876,-0.17810059,0.107910156,0.12376404,11.99646,-14.746094,-47.599792,
4750422687428,-0.5964508,0.021835327,7.063736,-0.18431091,0.12892151,0.2899933,13.078308,-15.122986,-47.805786,
4750427722829,-1.5068817,-0.3177948,8.4039,-0.2840271,0.13645935,0.31930542,13.078308,-15.122986,-47.805786,
4750432758229,-0.2978363,0.2790985,8.538895,-0.3716278,0.09036255,0.32398987,13.078308,-15.122986,-47.805786,
4750437793629,0.79045105,0.62739563,7.247925,-0.38848877,0.025894165,0.3742218,13.342285,-15.296936,-47.891235,
4750442829030,0.59135437,0.8366852,6.5796356,-0.3740692,0.00819397,0.43344116,13.342285,-15.296936,-47.891235,
4750447864430,-0.29351807,0.7438812,6.85289,-0.3999939,0.029403687,0.44844055,13.342285,-15.296936,-47.891235,
4750452899831,-0.5075989,0.6715393,7.135788,-0.46974182,0.052093506,0.42884827,13.342285,-15.296936,-47.891235,
4750457935231,-0.19706726,0.7621918,6.9597473,-0.5381775,0.065963745,0.42184448,13.616943,-14.196777,-48.428345,
4750462970631,0.5337677,1.0995483,7.1145782,-0.5684662,0.058776855,0.44299316,13.616943,-14.196777,-48.428345,
4750468006032,0.6206207,1.0356445,7.4863586,-0.57644653,0.028060913,0.45924377,13.616943,-14.196777,-48.428345,
4750473041432,-0.35514832,0.4344635,7.508087,-0.5724335,-0.009963989,0.4466858,13.616943,-14.196777,-48.428345,
4750478076833,-0.5053406,0.93185425,6.904602,-0.552475,-0.042510986,0.41893005,12.576294,-13.369751,-47.20764,
4750483112233,0.51112366,1.1046143,7.345566,-0.5129852,-0.065597534,0.4152527,12.576294,-13.369751,-47.20764,
4750488147633,-0.47865295,0.5481415,7.863495,-0.47732544,-0.09336853,0.42037964,12.576294,-13.369751,-47.20764,
4750493183034,-1.2069092,0.88160706,7.842331,-0.44766235,-0.11242676,0.39198303,12.576294,-13.369751,-47.20764,
4750498218434,-0.022705078,0.7885742,7.772949,-0.4033203,-0.119003296,0.37208557,12.312317,-13.2369995,-46.88568,
4750503253834,-0.8714142,0.4829712,7.8273773,-0.3406067,-0.12901306,0.38679504,12.312317,-13.2369995,-46.88568,
4750508289235,-0.41275024,1.1272583,7.583908,-0.27461243,-0.152771,0.38693237,12.312317,-13.2369995,-46.88568,
4750513324635,0.4481964,1.0674286,7.0320435,-0.21208191,-0.16604614,0.38842773,12.312317,-13.2369995,-46.88568,
4750518360036,0.40115356,0.9267273,6.6731873,-0.16537476,-0.14515686,0.40559387,11.567688,-13.38501,-49.349976,
4750523395436,0.14242554,0.9742584,6.6731873,-0.16091919,-0.08668518,0.40489197,11.567688,-13.38501,-49.349976,
4750528430836,-0.18106079,1.2513733,6.932678,-0.19137573,-0.009185791,0.39616394,11.567688,-13.38501,-49.349976,
4750533466237,-0.35464478,1.484787,7.231476,-0.22206116,0.044540405,0.3891449,11.567688,-13.38501,-49.349976,
4750538501637,-0.17376709,1.5156403,7.328018,-0.21650696,0.044021606,0.38388062,11.602783,-11.764526,-49.58954,
4750543537038,0.22235107,1.4289246,7.247711,-0.16363525,-0.011077881,0.38012695,11.602783,-11.764526,-49.58954,
4750548572438,0.44374084,1.3333893,7.2377167,-0.0826416,-0.093566895,0.37348938,11.602783,-11.764526,-49.58954,
4750553607838,0.27867126,1.2237854,7.23967,-0.011352539,-0.1700592,0.35456848,11.602783,-11.764526,-49.58954,
4750558643239,0.02458191,1.1360321,7.2111206,0.039779663,-0.22521973,0.32409668,11.625671,-11.520386,-49.568176,
4750563678639,-0.13841248,1.1584015,7.124481,0.07232666,-0.24700928,0.29582214,11.625671,-11.520386,-49.568176,
4750568714040,-0.42588806,1.1627197,7.1069946,0.08659363,-0.24328613,0.2819214,11.625671,-11.520386,-49.568176,
4750573749440,-0.5231323,1.2028961,6.9335938,0.08477783,-0.22711182,0.2815857,11.625671,-11.520386,-49.568176,
4750578784840,0.0079193115,1.4149475,6.5214386,0.06930542,-0.20201111,0.29981995,11.306763,-12.7960205,-49.568176,
4750583820241,0.4947815,1.6019135,6.134735,0.04914856,-0.17549133,0.3333435,11.306763,-12.7960205,-49.568176,
4750588855641,0.8568878,1.9024048,6.25856,0.017105103,-0.15663147,0.35984802,11.306763,-12.7960205,-49.568176,
4750593891042,0.61083984,2.161026,7.1475983,-0.033187866,-0.15863037,0.37527466,11.306763,-12.7960205,-49.568176,
4750598926442,-0.071243286,2.1102753,8.769562,-0.085250854,-0.19436646,0.36775208,11.921692,-10.974121,-49.25537,
4750603961842,-0.506897,1.8070068,9.793777,-0.11647034,-0.2732849,0.3469696,11.921692,-10.974121,-49.25537,
4750608997243,-0.3414917,1.5691681,10.190201,-0.09085083,-0.34994507,0.33468628,11.921692,-10.974121,-49.25537,
4750614032643,0.35484314,1.514389,10.141327,-0.014297485,-0.39152527,0.33781433,11.921692,-10.974121,-49.25537,
4750619068043,0.7038269,1.593277,10.097473,0.08035278,-0.4171753,0.34233093,11.968994,-10.832214,-49.232483,
4750624103444,0.21382141,1.6529541,10.586655,0.16064453,-0.4130249,0.3292389,11.968994,-10.832214,-49.232483,
4750629138844,-0.5852356,1.9607391,11.019104,0.21472168,-0.3939209,0.2993164,11.968994,-10.832214,-49.232483,
4750634174245,0.6060028,1.7631989,10.810791,0.27175903,-0.37176514,0.26341248,11.968994,-10.832214,-49.232483,
4750639209645,-0.13775635,0.5806885,10.264175,0.34910583,-0.33340454,0.25749207,11.627197,-11.856079,-47.569275,
4750644245045,-1.9141235,1.5481262,9.747345,0.42897034,-0.29400635,0.24674988,11.627197,-11.856079,-47.569275,
4750649280446,0.8910217,1.5939331,8.881744,0.4919281,-0.26431274,0.24119568,11.627197,-11.856079,-47.569275,
4750654315846,-1.122467,1.0544434,8.33548,0.4919281,-0.26431274,0.24119568,11.627197,-11.856079,-47.569275,
4750659351247,-0.6254883,1.8963165,8.470978,0.5086975,-0.21186829,0.30621338,9.744263,-13.743591,-48.390198,
4750664386647,0.5545502,1.8190765,8.248642,0.452713,-0.20249939,0.32603455,9.744263,-13.743591,-48.390198,
4750669422047,1.1088257,1.9255524,8.498108,0.38095093,-0.18345642,0.36715698,9.744263,-13.743591,-48.390198,
4750674457448,1.3855286,2.0250092,9.0325165,0.29867554,-0.17056274,0.37220764,9.744263,-13.743591,-48.390198,
4750679492848,1.4624634,2.0775452,9.593338,0.21324158,-0.16772461,0.3467865,9.744263,-13.743591,-48.390198,
4750684528249,1.3899994,2.0390778,10.068848,0.1462555,-0.17034912,0.30586243,9.744263,-13.743591,-48.390198,
4750689563649,1.2172089,1.7997131,10.6015625,0.10845947,-0.18760681,0.2616272,9.744263,-13.743591,-48.390198,
4750694599049,1.3421936,1.6191711,10.763351,0.09692383,-0.21560669,0.2084198,9.754944,-13.807678,-48.44818,
4750699634450,1.4148407,1.4749603,10.811752,0.10784912,-0.23944092,0.16488647,9.754944,-13.807678,-48.44818,
4750704669850,1.2056885,1.3269043,10.793976,0.12535095,-0.25776672,0.12908936,9.754944,-13.807678,-48.44818,
4750709705250,0.8757324,1.2640991,10.816269,0.13717651,-0.27017212,0.09484863,9.754944,-13.807678,-48.44818,
4750714740651,0.6930237,1.230484,10.834915,0.14164734,-0.2770691,0.06628418,10.183716,-15.229797,-49.85504,
4750719776051,0.6949463,1.1831207,10.976166,0.14263916,-0.28234863,0.04977417,10.183716,-15.229797,-49.85504,
4750724811452,0.7781067,1.1345673,11.3582,0.13815308,-0.2881012,0.04194641,10.183716,-15.229797,-49.85504,
4750729846852,0.8447571,1.1244202,11.732422,0.13136292,-0.29048157,0.040145874,10.183716,-15.229797,-49.85504,
4750734882252,0.8723297,1.1437073,11.836502,0.13052368,-0.2823639,0.038253784,9.049988,-14.094543,-49.064636,
4750739917653,0.9091034,1.1813354,11.668472,0.13937378,-0.26255798,0.034973145,9.049988,-14.094543,-49.064636,
4750744953053,0.9302826,1.186264,11.482422,0.1592102,-0.24116516,0.03263855,9.049988,-14.094543,-49.064636,
4750749988454,0.8873291,1.129715,11.404617,0.1822052,-0.22821045,0.029876709,9.049988,-14.094543,-49.064636,
4750755023854,0.93330383,1.1191406,11.227737,0.20039368,-0.22532654,0.024673462,9.083557,-14.060974,-48.962402,
4750760059254,1.0749664,1.1652222,11.048874,0.20935059,-0.22750854,0.020309448,9.083557,-14.060974,-48.962402,
4750765094655,1.196167,1.1380463,10.839584,0.20831299,-0.2318573,0.017028809,9.083557,-14.060974,-48.962402,
4750770130055,1.1995392,1.0606995,10.718887,0.19612122,-0.24009705,0.014282227,9.083557,-14.060974,-48.962402,
4750775165456,1.2160492,1.0211487,10.7295685,0.170578,-0.2501068,0.00894165,9.208679,-13.853455,-48.07892,
4750780200856,1.2974854,1.0496674,10.887268,0.12937927,-0.260437,7.324219E-4,9.208679,-13.853455,-48.07892,
4750785236256,1.3239136,1.0386963,11.221008,0.07518005,-0.26556396,-0.010192871,9.208679,-13.853455,-48.07892,
4750790271657,1.3225403,0.90812683,11.624908,0.017166138,-0.2594757,-0.026107788,9.208679,-13.853455,-48.07892,
4750795307057,1.3120117,0.7614136,11.903168,-0.036392212,-0.24246216,-0.048721313,7.847595,-14.610291,-48.22693,
4750800342458,1.2509155,0.64308167,12.028946,-0.07676697,-0.21195984,-0.07450867,7.847595,-14.610291,-48.22693,
4750805377858,1.1965485,0.51164246,11.978073,-0.10531616,-0.17234802,-0.10076904,7.847595,-14.610291,-48.22693,
4750810413258,1.1514893,0.436203,11.7695465,-0.12818909,-0.13017273,-0.129776,7.847595,-14.610291,-48.22693,
4750815448659,1.0295715,0.41986084,11.624619,-0.1452179,-0.09918213,-0.15649414,7.7911377,-14.555359,-48.390198,
4750820484059,0.93807983,0.45106506,11.659317,-0.16673279,-0.082473755,-0.18231201,7.7911377,-14.555359,-48.390198,
4750825519459,0.9861603,0.46514893,11.8701935,-0.2037201,-0.07826233,-0.20935059,7.7911377,-14.555359,-48.390198,
4750830554860,0.9817352,0.37268066,12.263504,-0.25758362,-0.07551575,-0.23658752,7.7911377,-14.555359,-48.390198,
4750835590260,0.91430664,0.1943512,12.836044,-0.31687927,-0.06689453,-0.25914,7.5042725,-14.329529,-48.928833,
4750840625661,1.0518188,0.11717224,13.547348,-0.38049316,-0.055526733,-0.28300476,7.5042725,-14.329529,-48.928833,
4750845661061,1.1605072,0.045837402,14.16478,-0.43048096,-0.039093018,-0.3053131,7.5042725,-14.329529,-48.928833,
4750850696461,1.1652832,-0.124191284,14.588028,-0.45985413,-0.007949829,-0.32615662,7.5042725,-14.329529,-48.928833,
4750855731862,1.170639,-0.14770508,14.745789,-0.46255493,0.039154053,-0.34599304,7.5042725,-14.610291,-47.557068,
4750860767262,1.1384735,-0.16229248,14.689606,-0.43821716,0.09324646,-0.3666687,7.5042725,-14.610291,-47.557068,
4750865802663,1.059372,-0.22052002,14.28273,-0.39152527,0.13874817,-0.38328552,7.5042725,-14.610291,-47.557068,
4750870838063,1.0477448,-0.32557678,13.726959,-0.3151703,0.17936707,-0.4006958,7.5042725,-14.610291,-47.557068,
4750875873463,0.99580383,-0.31237793,12.969406,-0.22795105,0.20327759,-0.41201782,7.658386,-14.378357,-47.782898,
4750880908864,1.0634003,-0.11401367,12.091949,-0.14407349,0.22190857,-0.41551208,7.658386,-14.378357,-47.782898,
4750885944264,1.0033417,-0.063430786,11.359589,-0.074035645,0.23170471,-0.41555786,7.658386,-14.378357,-47.782898,
4750890979665,1.1161957,0.05393982,10.621475,-0.074035645,0.23170471,-0.41555786,7.658386,-14.378357,-47.782898,
4750896015065,1.1131134,0.2597351,9.909561,0.017318726,0.22123718,-0.4134674,8.232117,-13.122559,-48.927307,
4750901050465,1.094574,0.30163574,9.345734,0.04512024,0.19961548,-0.4068451,8.232117,-13.122559,-48.927307,
4750906085866,1.0318756,0.3378296,8.886795,0.06135559,0.16864014,-0.40446472,8.232117,-13.122559,-48.927307,
4750911121266,0.9470215,0.29208374,8.405136,0.06523132,0.13279724,-0.39996338,8.363342,-11.691284,-50.07019,
4750916156667,0.91508484,0.35523987,7.9338837,0.06434631,0.09849548,-0.39408875,8.363342,-11.691284,-50.07019,
4750921192067,0.816391,0.4709015,7.57872,0.05680847,0.06124878,-0.3854828,8.363342,-11.691284,-50.07019,
4750926227467,0.62786865,0.46064758,7.2246857,0.041885376,0.02822876,-0.3770752,8.363342,-11.691284,-50.07019,
4750931262868,0.4389801,0.5016937,6.951645,0.011260986,-0.0067596436,-0.36550903,8.213806,-12.139893,-49.72992,
4750936298268,0.2761078,0.5327759,6.945053,-0.025741577,-0.035324097,-0.34977722,8.213806,-12.139893,-49.72992,
4750941333668,0.18154907,0.56762695,7.365082,-0.072143555,-0.06536865,-0.33044434,8.213806,-12.139893,-49.72992,
4750946369069,0.33622742,0.6409149,7.9865875,-0.122787476,-0.09553528,-0.30451965,8.213806,-12.139893,-49.72992,
4750951404469,0.8260498,0.717041,8.608566,-0.16638184,-0.11663818,-0.27638245,8.319092,-12.870789,-48.84491,
4750956439870,1.2963104,0.6557617,8.976669,-0.19088745,-0.12124634,-0.25073242,8.319092,-12.870789,-48.84491,
4750961475270,1.3960266,0.6383972,8.96579,-0.19189453,-0.11013794,-0.23858643,8.319092,-12.870789,-48.84491,
4750966510670,1.1147919,0.6092987,8.8498535,-0.17619324,-0.088974,-0.24746704,8.319092,-12.870789,-48.84491,
4750971546071,0.96069336,0.67755127,8.881317,-0.1600647,-0.06384277,-0.26289368,9.393311,-12.034607,-48.728943,
4750976581471,1.1325684,0.7183838,8.882385,-0.15184021,-0.034500122,-0.2715454,9.393311,-12.034607,-48.728943,
4750981616872,1.3347778,0.73583984,8.724411,-0.15136719,-5.187988E-4,-0.27391052,9.393311,-12.034607,-48.728943,
4750986652272,1.4893799,0.7906647,8.649551,-0.15266418,0.033584595,-0.2766266,9.393311,-12.034607,-48.728943,
4750991687672,1.6456146,0.86505127,8.693634,-0.15364075,0.056549072,-0.284729,9.0286255,-12.278748,-48.490906,
4750996723073,1.6923828,0.8779144,8.608353,-0.15429688,0.06349182,-0.29777527,9.0286255,-12.278748,-48.490906,
4751001758473,1.5657196,0.81889343,8.530151,-0.1505127,0.06512451,-0.31681824,9.0286255,-12.278748,-48.490906,
4751006793874,1.37117,0.74790955,8.563995,-0.14677429,0.067871094,-0.3403015,9.0286255,-12.278748,-48.490906,
4751011829274,1.054779,0.6984863,8.639679,-0.14680481,0.06993103,-0.36227417,9.248352,-12.8479,-48.675537,
4751016864674,0.71125793,0.6757965,8.623505,-0.14732361,0.074417114,-0.37678528,9.248352,-12.8479,-48.675537,
4751021900075,0.57673645,0.68400574,8.420105,-0.14544678,0.088012695,-0.375885,9.248352,-12.8479,-48.675537,
4751026935475,0.6443634,0.7897644,8.282181,-0.14151001,0.111343384,-0.36172485,9.248352,-12.8479,-48.675537,
4751031970875,0.78134155,0.91537476,8.43132,-0.14389038,0.13786316,-0.34121704,10.766602,-13.064575,-49.734497,
4751037006276,1.1371918,1.0710907,8.648987,-0.1504364,0.16130066,-0.3186798,10.766602,-13.064575,-49.734497,
4751042041676,1.5017853,1.1230621,8.979462,-0.14932251,0.18077087,-0.3028412,10.766602,-13.064575,-49.734497,
4751047077077,1.7351227,1.1477661,9.061325,-0.13084412,0.2037201,-0.30091858,10.766602,-13.064575,-49.734497,
4751052112477,1.7327576,1.1401672,8.805145,-0.08834839,0.23591614,-0.31303406,9.832764,-12.275696,-49.383545,
4751057147877,1.496582,1.1399384,8.373703,-0.03048706,0.27563477,-0.33543396,9.832764,-12.275696,-49.383545,
4751062183278,0.9210968,1.0552216,7.8045197,0.031341553,0.313797,-0.3629303,9.832764,-12.275696,-49.383545,
4751067218678,0.7355652,1.27742,7.645096,0.081726074,0.3507843,-0.3870697,9.832764,-12.275696,-49.383545,
4751072254079,0.5814667,1.3655243,7.292099,0.10775757,0.3841858,-0.39205933,9.199524,-11.694336,-49.113464,
4751077289479,0.54563904,1.3599548,6.885437,0.12619019,0.41281128,-0.38861084,9.199524,-11.694336,-49.113464,
4751082324879,0.58847046,1.4555359,6.766266,0.14465332,0.42390442,-0.38146973,9.199524,-11.694336,-49.113464,
4751087360280,0.7390137,1.5087891,6.1564484,0.15577698,0.42138672,-0.3729248,9.199524,-11.694336,-49.113464,
4751092395680,0.82839966,1.5416565,5.819519,0.15612793,0.4179535,-0.36605835,10.079956,-12.37793,-49.40033,
4751097431081,0.73454285,1.5713501,5.947632,0.14437866,0.40402222,-0.36244202,10.079956,-12.37793,-49.40033,
4751102466481,0.62213135,1.597992,6.3138885,0.12281799,0.3674469,-0.3704834,10.079956,-12.37793,-49.40033,
4751107501881,0.6051483,1.6177216,6.5846405,0.101501465,0.31149292,-0.38389587,10.079956,-12.37793,-49.40033,
4751112537282,0.46047974,1.4125061,6.684906,0.10253906,0.24757385,-0.39389038,10.244751,-12.046814,-49.560547,
4751117572682,0.39230347,1.4329071,6.9314117,0.12915039,0.1723938,-0.39949036,10.244751,-12.046814,-49.560547,
4751122608083,0.22621155,1.4426575,7.0971985,0.16737366,0.08609009,-0.396286,10.244751,-12.046814,-49.560547,
4751127643483,0.027572632,1.3252716,7.09494,0.16737366,0.08609009,-0.396286,10.244751,-12.046814,-49.560547,
4751132678883,0.02305603,1.3331604,7.0678864,0.2271576,-0.03453064,-0.391037,10.9313965,-11.521912,-48.905945,
4751137714284,0.1772461,1.4252014,7.1382446,0.2429657,-0.06745911,-0.3763733,10.9313965,-11.521912,-48.905945,
4751142749684,0.19342041,1.4589386,7.1441193,0.2467041,-0.08068848,-0.35372925,10.9313965,-11.521912,-48.905945,
4751147785084,0.26158142,1.4020691,7.39299,0.23208618,-0.07196045,-0.33329773,11.453247,-11.347961,-48.059082,
4751152820485,0.30827332,1.3790741,7.9366455,0.19587708,-0.03503418,-0.31471252,11.453247,-11.347961,-48.059082,
4751157855885,0.19715881,1.4150696,8.45874,0.15379333,0.021606445,-0.29592896,11.453247,-11.347961,-48.059082,
4751162891286,0.37062073,1.5577393,9.009338,0.12095642,0.085128784,-0.27545166,11.453247,-11.347961,-48.059082,
4751167926686,0.4860077,1.6448059,9.043015,0.10820007,0.15292358,-0.25247192,11.172485,-12.191772,-48.150635,
4751172962086,0.41532898,1.6665344,8.6147,0.12568665,0.2099762,-0.2281189,11.172485,-12.191772,-48.150635,
4751177997487,0.14051819,1.6410828,8.229584,0.16343689,0.24960327,-0.20729065,11.172485,-12.191772,-48.150635,
4751183032887,-0.049713135,1.6719971,7.8088684,0.20074463,0.2607727,-0.18864441,11.172485,-12.191772,-48.150635,
4751188068288,0.12561035,1.9147644,7.6102753,0.22705078,0.25613403,-0.1658783,11.51123,-13.467407,-48.039246,
4751193103688,0.5024109,2.169754,7.6439667,0.2363739,0.24609375,-0.13848877,11.51123,-13.467407,-48.039246,
4751198139088,0.88674927,2.3026123,7.7379913,0.23007202,0.22747803,-0.10864258,11.51123,-13.467407,-48.039246,
4751203174489,1.1960144,2.3447418,7.7869415,0.21920776,0.20344543,-0.09284973,11.51123,-13.467407,-48.039246,
4751208209889,1.3018799,2.4515686,7.7500763,0.21168518,0.1768341,-0.09312439,11.968994,-13.923645,-47.891235,
4751213245290,1.2735443,2.6063843,7.7694244,0.20664978,0.14616394,-0.109802246,11.968994,-13.923645,-47.891235,
4751218280690,1.2817383,2.7227478,7.862091,0.19906616,0.110321045,-0.13522339,11.968994,-13.923645,-47.891235,
4751223316090,1.2787781,2.6704407,7.984314,0.18196106,0.075286865,-0.16421509,11.968994,-13.923645,-47.891235,
4751228351491,1.2217712,2.506836,8.291489,0.15292358,0.044708252,-0.19596863,12.387085,-13.087463,-48.095703,
4751233386891,1.0436401,2.253189,8.801559,0.11605835,0.022659302,-0.22761536,12.387085,-13.087463,-48.095703,
4751238422292,0.7578583,2.0234833,9.400452,0.07458496,0.009521484,-0.2581787,12.387085,-13.087463,-48.095703,
4751243457692,0.41099548,1.8171844,9.8723755,0.0415802,0.0053100586,-0.28201294,12.387085,-13.087463,-48.095703,
4751248493092,0.0020751953,1.58638,10.131958,0.027801514,0.008010864,-0.29438782,12.442017,-13.401794,-48.43445,
4751253528493,-0.25028992,1.4145508,10.259918,0.035324097,0.010650635,-0.2929535,12.442017,-13.401794,-48.43445,
4751258563893,-0.2795868,1.3318329,10.438904,0.060150146,0.008132935,-0.27215576,12.442017,-13.401794,-48.43445,
4751263599293,-0.18577576,1.2950134,10.602341,0.08984375,0.0011749268,-0.23402405,12.442017,-13.401794,-48.43445,
4751268634694,-0.014434814,1.2485199,10.849777,0.117004395,-0.0075531006,-0.18862915,12.312317,-13.923645,-48.562622,
4751273670094,0.22460938,1.245224,11.202789,0.14004517,-0.016296387,-0.14414978,12.312317,-13.923645,-48.562622,
4751278705495,0.41012573,1.2381439,11.589859,0.15415955,-0.017929077,-0.10922241,12.312317,-13.923645,-48.562622,
4751283740895,0.49719238,1.294281,11.782135,0.16674805,-0.0078125,-0.08076477,12.312317,-13.923645,-48.562622,
4751288776295,0.6533203,1.375061,11.78302,0.18154907,0.011108398,-0.05908203,12.19635,-13.809204,-47.998047,
4751293811696,0.80718994,1.3981628,11.76329,0.19613647,0.037490845,-0.041671753,12.19635,-13.809204,-47.998047,
4751298847096,0.8031769,1.4086304,11.803268,0.20953369,0.057800293,-0.03338623,12.19635,-13.809204,-47.998047,
4751303882497,0.61320496,1.3009491,11.715591,0.22097778,0.06776428,-0.035446167,12.19635,-13.809204,-47.998047,
4751308917897,0.48861694,1.2887573,11.643219,0.2336731,0.07019043,-0.038757324,13.075256,-12.815857,-47.72339,
4751313953297,0.7415924,1.3851624,11.350433,0.24760437,0.067855835,-0.036102295,13.075256,-12.815857,-47.72339,
4751318988698,1.1998138,1.617691,10.932465,0.2545166,0.071762085,-0.032592773,13.075256,-12.815857,-47.72339,
4751324024098,1.5495605,1.721405,10.798813,0.24519348,0.085510254,-0.03302002,13.075256,-12.815857,-47.72339,
4751329059499,1.937561,1.7733917,10.91452,0.21229553,0.09324646,-0.052139282,13.513184,-12.37793,-47.72339,
4751334094899,2.0453033,1.6751862,11.15918,0.15892029,0.09007263,-0.09233093,13.513184,-12.37793,-47.72339,
4751339130299,1.7842407,1.4290161,11.1579895,0.09863281,0.08047485,-0.15327454,13.513184,-12.37793,-47.72339,
4751344165700,1.3235474,1.1345367,11.287308,0.026107788,0.058792114,-0.2361908,13.513184,-12.37793,-47.72339,
